filename,width,height,class,xmin,ymin,xmax,ymax
spermJoin_mp4-84_jpg.rf.d635f5f6e0737701c2433db912f29d7e.jpg,640,640,Sperms,461,229,474,247
spermJoin_mp4-84_jpg.rf.d635f5f6e0737701c2433db912f29d7e.jpg,640,640,Sperms,593,369,607,390
spermJoin_mp4-84_jpg.rf.d635f5f6e0737701c2433db912f29d7e.jpg,640,640,Sperms,88,337,110,361
spermJoin_mp4-84_jpg.rf.d635f5f6e0737701c2433db912f29d7e.jpg,640,640,Sperms,56,277,76,304
spermJoin_mp4-84_jpg.rf.d635f5f6e0737701c2433db912f29d7e.jpg,640,640,Sperms,372,400,389,422
spermJoin_mp4-84_jpg.rf.d635f5f6e0737701c2433db912f29d7e.jpg,640,640,Sperms,485,95,502,115
spermJoin_mp4-84_jpg.rf.d635f5f6e0737701c2433db912f29d7e.jpg,640,640,Sperms,503,56,523,83
spermJoin_mp4-84_jpg.rf.d635f5f6e0737701c2433db912f29d7e.jpg,640,640,Sperms,591,260,608,289
spermJoin_mp4-84_jpg.rf.d635f5f6e0737701c2433db912f29d7e.jpg,640,640,Sperms,0,627,10,639
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,340,592,356,614
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,544,390,563,410
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,326,366,342,390
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,597,263,614,283
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,170,121,185,144
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,559,276,577,296
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,295,560,314,582
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,464,577,480,600
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,214,154,232,176
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,341,153,359,174
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,625,519,640,540
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,414,394,432,415
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,589,156,607,178
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,333,32,349,54
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,279,92,296,116
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,95,390,113,409
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,278,394,295,418
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,606,540,622,561
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,104,580,120,601
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,462,327,478,349
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,109,328,127,349
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,540,463,559,483
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,0,232,7,252
spermJoin_mp4-625_jpg.rf.d6c5799fb862e2b9a4c689c93bfa8432.jpg,640,640,Sperms,273,629,288,640
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,425,201,440,224
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,402,68,419,88
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,205,0,220,16
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,32,295,47,318
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,182,510,201,533
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,497,123,512,143
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,26,400,42,424
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,243,244,260,264
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,590,65,607,86
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,333,176,349,194
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,590,156,606,177
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,490,563,506,583
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,546,405,564,424
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,516,624,531,640
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,430,422,445,444
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,344,591,357,612
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,278,94,295,115
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,219,161,233,183
spermJoin_mp4-661_jpg.rf.d8b9af010b9f479b2c786bdaff3fc7fe.jpg,640,640,Sperms,0,24,7,40
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,273,331,289,355
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,288,335,306,356
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,372,386,391,411
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,128,172,144,197
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,387,343,406,369
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,122,79,141,105
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,491,226,506,246
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,213,60,229,84
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,52,424,68,445
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,340,469,358,494
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,459,430,475,454
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,320,170,339,194
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,395,87,411,109
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,604,231,622,264
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,522,81,541,104
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,561,485,582,504
spermJoin_mp4-7_jpg.rf.d81e050fa02d1b4931ce464e151c9429.jpg,640,640,Sperms,569,499,583,515
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,144,165,159,184
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,75,56,90,76
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,385,89,400,109
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,391,402,409,424
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,199,28,213,48
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,181,196,198,218
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,76,224,91,244
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,70,379,85,400
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,172,599,191,621
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,172,138,186,155
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,64,408,82,429
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,511,433,531,454
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,173,450,189,474
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,238,444,254,463
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,354,208,368,229
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,602,56,618,78
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,246,471,265,490
spermJoin_mp4-1172_jpg.rf.d5dccccaeea450eae86803f802911924.jpg,640,640,Sperms,244,65,261,89
spermJoin_mp4-1391_jpg.rf.d5c096a9bd33bab1c71f4020cef1c535.jpg,640,640,Sperms,83,454,98,474
spermJoin_mp4-1391_jpg.rf.d5c096a9bd33bab1c71f4020cef1c535.jpg,640,640,Sperms,410,270,425,291
spermJoin_mp4-1391_jpg.rf.d5c096a9bd33bab1c71f4020cef1c535.jpg,640,640,Sperms,497,477,512,499
spermJoin_mp4-1391_jpg.rf.d5c096a9bd33bab1c71f4020cef1c535.jpg,640,640,Sperms,280,314,295,335
spermJoin_mp4-1391_jpg.rf.d5c096a9bd33bab1c71f4020cef1c535.jpg,640,640,Sperms,610,382,626,403
spermJoin_mp4-1391_jpg.rf.d5c096a9bd33bab1c71f4020cef1c535.jpg,640,640,Sperms,528,612,541,631
spermJoin_mp4-1391_jpg.rf.d5c096a9bd33bab1c71f4020cef1c535.jpg,640,640,Sperms,381,561,396,583
spermJoin_mp4-1391_jpg.rf.d5c096a9bd33bab1c71f4020cef1c535.jpg,640,640,Sperms,141,574,158,595
spermJoin_mp4-1391_jpg.rf.d5c096a9bd33bab1c71f4020cef1c535.jpg,640,640,Sperms,519,354,538,375
spermJoin_mp4-1391_jpg.rf.d5c096a9bd33bab1c71f4020cef1c535.jpg,640,640,Sperms,320,83,336,102
spermJoin_mp4-1391_jpg.rf.d5c096a9bd33bab1c71f4020cef1c535.jpg,640,640,Sperms,427,98,442,121
spermJoin_mp4-1391_jpg.rf.d5c096a9bd33bab1c71f4020cef1c535.jpg,640,640,Sperms,111,219,128,237
spermJoin_mp4-1391_jpg.rf.d5c096a9bd33bab1c71f4020cef1c535.jpg,640,640,Sperms,4,155,19,172
spermJoin_mp4-1391_jpg.rf.d5c096a9bd33bab1c71f4020cef1c535.jpg,640,640,Sperms,58,543,74,566
spermJoin_mp4-854_jpg.rf.d8f461b68c17b37412a0a9a44fc74854.jpg,640,640,Sperms,340,591,359,611
spermJoin_mp4-854_jpg.rf.d8f461b68c17b37412a0a9a44fc74854.jpg,640,640,Sperms,199,469,216,490
spermJoin_mp4-854_jpg.rf.d8f461b68c17b37412a0a9a44fc74854.jpg,640,640,Sperms,349,193,367,214
spermJoin_mp4-854_jpg.rf.d8f461b68c17b37412a0a9a44fc74854.jpg,640,640,Sperms,590,157,607,178
spermJoin_mp4-854_jpg.rf.d8f461b68c17b37412a0a9a44fc74854.jpg,640,640,Sperms,334,182,351,202
spermJoin_mp4-854_jpg.rf.d8f461b68c17b37412a0a9a44fc74854.jpg,640,640,Sperms,367,14,384,33
spermJoin_mp4-854_jpg.rf.d8f461b68c17b37412a0a9a44fc74854.jpg,640,640,Sperms,419,382,436,404
spermJoin_mp4-854_jpg.rf.d8f461b68c17b37412a0a9a44fc74854.jpg,640,640,Sperms,279,93,296,117
spermJoin_mp4-854_jpg.rf.d8f461b68c17b37412a0a9a44fc74854.jpg,640,640,Sperms,543,490,560,512
spermJoin_mp4-854_jpg.rf.d8f461b68c17b37412a0a9a44fc74854.jpg,640,640,Sperms,250,59,266,79
spermJoin_mp4-854_jpg.rf.d8f461b68c17b37412a0a9a44fc74854.jpg,640,640,Sperms,510,612,528,637
spermJoin_mp4-854_jpg.rf.d8f461b68c17b37412a0a9a44fc74854.jpg,640,640,Sperms,483,313,505,343
spermJoin_mp4-988_jpg.rf.d8ee21d7570666f362b0e2b50a86f6c1.jpg,640,640,Sperms,162,90,177,112
spermJoin_mp4-988_jpg.rf.d8ee21d7570666f362b0e2b50a86f6c1.jpg,640,640,Sperms,275,115,291,142
spermJoin_mp4-988_jpg.rf.d8ee21d7570666f362b0e2b50a86f6c1.jpg,640,640,Sperms,271,430,291,464
spermJoin_mp4-988_jpg.rf.d8ee21d7570666f362b0e2b50a86f6c1.jpg,640,640,Sperms,623,0,638,16
spermJoin_mp4-988_jpg.rf.d8ee21d7570666f362b0e2b50a86f6c1.jpg,640,640,Sperms,605,383,619,408
spermJoin_mp4-988_jpg.rf.d8ee21d7570666f362b0e2b50a86f6c1.jpg,640,640,Sperms,513,426,527,451
spermJoin_mp4-988_jpg.rf.d8ee21d7570666f362b0e2b50a86f6c1.jpg,640,640,Sperms,405,553,421,579
spermJoin_mp4-988_jpg.rf.d8ee21d7570666f362b0e2b50a86f6c1.jpg,640,640,Sperms,214,584,229,607
spermJoin_mp4-988_jpg.rf.d8ee21d7570666f362b0e2b50a86f6c1.jpg,640,640,Sperms,37,168,49,183
spermJoin_mp4-988_jpg.rf.d8ee21d7570666f362b0e2b50a86f6c1.jpg,640,640,Sperms,5,12,20,34
spermJoin_mp4-915_jpg.rf.d526dafd4f8e7908b598febbcdd88df7.jpg,640,640,Sperms,255,54,269,76
spermJoin_mp4-915_jpg.rf.d526dafd4f8e7908b598febbcdd88df7.jpg,640,640,Sperms,56,397,72,420
spermJoin_mp4-915_jpg.rf.d526dafd4f8e7908b598febbcdd88df7.jpg,640,640,Sperms,518,325,535,349
spermJoin_mp4-915_jpg.rf.d526dafd4f8e7908b598febbcdd88df7.jpg,640,640,Sperms,116,79,132,98
spermJoin_mp4-915_jpg.rf.d526dafd4f8e7908b598febbcdd88df7.jpg,640,640,Sperms,60,361,75,381
spermJoin_mp4-915_jpg.rf.d526dafd4f8e7908b598febbcdd88df7.jpg,640,640,Sperms,599,233,616,255
spermJoin_mp4-915_jpg.rf.d526dafd4f8e7908b598febbcdd88df7.jpg,640,640,Sperms,520,203,541,224
spermJoin_mp4-915_jpg.rf.d526dafd4f8e7908b598febbcdd88df7.jpg,640,640,Sperms,0,175,14,196
spermJoin_mp4-915_jpg.rf.d526dafd4f8e7908b598febbcdd88df7.jpg,640,640,Sperms,9,10,25,36
spermJoin_mp4-198_jpg.rf.d757a4339a2b3e82f42a83702a00ba34.jpg,640,640,Sperms,384,485,400,507
spermJoin_mp4-198_jpg.rf.d757a4339a2b3e82f42a83702a00ba34.jpg,640,640,Sperms,505,184,523,210
spermJoin_mp4-198_jpg.rf.d757a4339a2b3e82f42a83702a00ba34.jpg,640,640,Sperms,239,158,253,180
spermJoin_mp4-198_jpg.rf.d757a4339a2b3e82f42a83702a00ba34.jpg,640,640,Sperms,105,364,123,386
spermJoin_mp4-198_jpg.rf.d757a4339a2b3e82f42a83702a00ba34.jpg,640,640,Sperms,316,279,334,304
spermJoin_mp4-198_jpg.rf.d757a4339a2b3e82f42a83702a00ba34.jpg,640,640,Sperms,219,416,236,438
spermJoin_mp4-198_jpg.rf.d757a4339a2b3e82f42a83702a00ba34.jpg,640,640,Sperms,295,37,312,64
spermJoin_mp4-198_jpg.rf.d757a4339a2b3e82f42a83702a00ba34.jpg,640,640,Sperms,139,253,154,281
spermJoin_mp4-198_jpg.rf.d757a4339a2b3e82f42a83702a00ba34.jpg,640,640,Sperms,0,238,8,261
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,402,509,416,529
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,476,490,488,506
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,17,242,32,259
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,290,57,305,80
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,158,105,172,125
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,252,300,268,320
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,560,294,573,313
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,21,293,37,315
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,213,523,228,543
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,511,419,524,439
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,466,14,483,36
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,246,49,261,70
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,105,550,123,572
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,571,314,587,338
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,357,598,372,619
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,143,578,159,600
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,65,441,80,461
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,580,250,594,268
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,62,158,79,175
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,482,477,495,494
spermJoin_mp4-1099_jpg.rf.d436f4c6389c3d4034e10d82a0972209.jpg,640,640,Sperms,348,469,362,486
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,556,620,576,640
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,349,256,368,277
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,412,379,429,402
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,611,447,626,470
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,8,63,24,83
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,376,293,393,318
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,12,7,31,29
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,349,465,366,489
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,248,21,264,40
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,494,163,512,184
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,6,490,25,516
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,424,69,443,92
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,372,430,387,451
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,37,393,58,418
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,585,216,600,238
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,614,379,627,400
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,222,348,239,369
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,117,500,137,522
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,39,131,57,154
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,415,242,431,265
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,228,59,243,81
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,615,304,631,324
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,598,413,613,437
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,180,287,199,312
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,624,399,640,422
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,194,575,214,597
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,264,195,282,217
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,423,188,438,210
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,349,171,365,193
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,445,597,462,614
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,64,78,76,92
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,617,319,636,337
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,60,69,72,86
spermJoin_mp4-715_jpg.rf.d78e880750508dada8274d0da2939b2d.jpg,640,640,Sperms,547,115,561,136
spermJoin_mp4-1370_jpg.rf.d7c7d76395d6cb3cdb7b2445aaafabd1.jpg,640,640,Sperms,319,84,335,103
spermJoin_mp4-1370_jpg.rf.d7c7d76395d6cb3cdb7b2445aaafabd1.jpg,640,640,Sperms,435,100,445,122
spermJoin_mp4-1370_jpg.rf.d7c7d76395d6cb3cdb7b2445aaafabd1.jpg,640,640,Sperms,521,357,537,377
spermJoin_mp4-1370_jpg.rf.d7c7d76395d6cb3cdb7b2445aaafabd1.jpg,640,640,Sperms,603,389,615,407
spermJoin_mp4-1370_jpg.rf.d7c7d76395d6cb3cdb7b2445aaafabd1.jpg,640,640,Sperms,502,480,513,498
spermJoin_mp4-1370_jpg.rf.d7c7d76395d6cb3cdb7b2445aaafabd1.jpg,640,640,Sperms,303,477,313,493
spermJoin_mp4-1370_jpg.rf.d7c7d76395d6cb3cdb7b2445aaafabd1.jpg,640,640,Sperms,273,488,286,504
spermJoin_mp4-1370_jpg.rf.d7c7d76395d6cb3cdb7b2445aaafabd1.jpg,640,640,Sperms,153,539,164,556
spermJoin_mp4-1370_jpg.rf.d7c7d76395d6cb3cdb7b2445aaafabd1.jpg,640,640,Sperms,83,465,97,484
spermJoin_mp4-1370_jpg.rf.d7c7d76395d6cb3cdb7b2445aaafabd1.jpg,640,640,Sperms,46,473,63,494
spermJoin_mp4-1370_jpg.rf.d7c7d76395d6cb3cdb7b2445aaafabd1.jpg,640,640,Sperms,59,540,71,564
spermJoin_mp4-1370_jpg.rf.d7c7d76395d6cb3cdb7b2445aaafabd1.jpg,640,640,Sperms,99,280,113,299
spermJoin_mp4-1370_jpg.rf.d7c7d76395d6cb3cdb7b2445aaafabd1.jpg,640,640,Sperms,111,222,126,236
spermJoin_mp4-1370_jpg.rf.d7c7d76395d6cb3cdb7b2445aaafabd1.jpg,640,640,Sperms,6,157,20,175
spermJoin_mp4-1370_jpg.rf.d7c7d76395d6cb3cdb7b2445aaafabd1.jpg,640,640,Sperms,0,90,11,117
spermJoin_mp4-306_jpg.rf.d70787dde6b70f5a5f2ed918cf85199e.jpg,640,640,Sperms,357,171,374,197
spermJoin_mp4-306_jpg.rf.d70787dde6b70f5a5f2ed918cf85199e.jpg,640,640,Sperms,399,510,416,531
spermJoin_mp4-306_jpg.rf.d70787dde6b70f5a5f2ed918cf85199e.jpg,640,640,Sperms,213,244,229,267
spermJoin_mp4-306_jpg.rf.d70787dde6b70f5a5f2ed918cf85199e.jpg,640,640,Sperms,350,598,367,623
spermJoin_mp4-306_jpg.rf.d70787dde6b70f5a5f2ed918cf85199e.jpg,640,640,Sperms,499,43,518,69
spermJoin_mp4-306_jpg.rf.d70787dde6b70f5a5f2ed918cf85199e.jpg,640,640,Sperms,134,224,149,248
spermJoin_mp4-853_jpg.rf.d87517d370cf5321df89ad1d0a3f3e66.jpg,640,640,Sperms,589,157,607,178
spermJoin_mp4-853_jpg.rf.d87517d370cf5321df89ad1d0a3f3e66.jpg,640,640,Sperms,215,449,232,469
spermJoin_mp4-853_jpg.rf.d87517d370cf5321df89ad1d0a3f3e66.jpg,640,640,Sperms,389,9,408,30
spermJoin_mp4-853_jpg.rf.d87517d370cf5321df89ad1d0a3f3e66.jpg,640,640,Sperms,339,591,358,611
spermJoin_mp4-853_jpg.rf.d87517d370cf5321df89ad1d0a3f3e66.jpg,640,640,Sperms,367,197,387,217
spermJoin_mp4-853_jpg.rf.d87517d370cf5321df89ad1d0a3f3e66.jpg,640,640,Sperms,278,93,296,118
spermJoin_mp4-853_jpg.rf.d87517d370cf5321df89ad1d0a3f3e66.jpg,640,640,Sperms,545,490,562,513
